record_id,file_name,department,recording_type,duration_sec,sample_rate_hz,channels,created_date,created_by,file_size_mb,storage_tier,storage_cost_usd_month
1365,rec_01365.mp3,Library,Meeting,5344,44100,1,2024-10-28,staff,136.43590449790798,Standard,0.00290076644361721
1366,rec_01366.mp3,ResLife,Meeting,6744,44100,1,2024-11-08,staff,164.1129736576677,Archive,0.0012444973669692226
1367,rec_01367.m4a,ResLife,Training,7042,16000,2,2024-12-27,staff,56.132058111600635,Standard,0.0012634023951661809
1368,rec_01368.flac,ResLife,Training,763,44100,2,2024-10-29,staff,17.217265330098975,Infrequent,0.0002382895183757392
1369,rec_01369.flac,Athletics,Interview,4921,22050,1,2024-11-06,staff,60.667250635779624,Standard,0.0013156974993442073
1370,rec_01370.wav,IT,Incident Report,5802,16000,2,2024-09-05,staff,51.48113385417464,Archive,0.0004226146374892121
1371,rec_01371.mp3,RESLIFE,Incident Report,5385,48000,1,2024-12-20,staff,161.9671476034144,Standard,0.0035343714482448077
1372,rec_01372.mp3,ResLife,Interview,3041,22050,2,2024-11-24,staff,30.798195999656123,Infrequent,0.00044951975486507
1373,rec_01373.mp3,Admissions,Interview,5137,16000,1,2024-11-25,staff,37.2155907428734,Standard,0.0007772043650433042
1374,rec_01374.aac,IT,Incident Report,2865,16000,1,2024-10-31,staff,24.268859258533954,Standard,0.0005535857683170943
1375,rec_01375.m4a,Housing,Training,1006,16000,2,2024-09-03,staff,7.38200855141215,Standard,0.0001609888502678291
1376,rec_01376.m4a,Housing,Interview,6073,16000,1,2024-11-08,staff,51.06682130739254,Standard,0.0011366425137604309
1377,rec_01377.aac,Housing,Training,1041,16000,2,2024-09-20,staff,7.410092592924696,Standard,0.00015364482637120175
1378,rec_01378.m4a,Library,Meeting,4723,16000,1,2024-11-20,staff,37.966080982707226,Standard,0.0008251365528436465
1379,rec_01379.flac,Admissions,Front Desk Call,2736,16000,2,2024-09-15,dm,20.513394001763768,Standard,0.0004320667073270943
1380,rec_01380.aac,Athletics,Training,7012,44100,1,2024-12-18,admin,165.96361874003694,Standard,0.003859095701179114
1381,rec_01381.aac,ResLife,Front Desk Call,2602,16000,1,2024-11-30,dm,19.563519910434437,Infrequent,0.000278175419743513
1382,rec_01382.mp3,Housing,Training,6323,16000,1,2024-10-23,staff,50.78299224706748,Standard,0.0012058407900517234
1383,rec_01383.m4a,ResLife,Meeting,2146,16000,2,2024-09-21,ga,17.96860952423525,Infrequent,0.0002621255177792133
1384,rec_01384.wav,Library,Interview,850,16000,1,2024-12-19,ga,7.040670455791654,Standard,0.00015443235766068351
1385,rec_01385.flac,ResLife,Front Desk Call,2824,16000,2,2024-12-13,ga,21.601444162673342,Standard,0.0004987481081730452
1386,rec_01386.mp3,Admissions,Incident Report,3630,44100,2,2024-09-22,dm,73.26038931754609,Standard,0.0017956227005915377
1387,rec_01387.wav,IT,Interview,7198,48000,1,2024-09-30,staff,247.01381183387034,Standard,0.005547697750611705
1388,rec_01388.wav,Housing,Incident Report,5530,48000,2,2024-10-25,staff,152.42096256375427,Infrequent,0.0020623267624280037
1389,rec_01389.wav,Admissions,Training,3023,44100,1,2024-11-27,staff,68.28566717007155,Standard,0.0015815032186389257
1390,rec_01390.wav,ResLife,Training,608,44100,2,2024-09-22,staff,15.484510891086822,Infrequent,0.00018907515750069885
1391,rec_01391.wav,IT,Meeting,2716,44100,2,2024-12-26,staff,72.81396948754114,Infrequent,0.0010498158650934467
1392,rec_01392.m4a,IT,Front Desk Call,3912,44100,1,2024-10-15,staff,97.91856977632817,Infrequent,0.0012974657275322352
1393,rec_01393.mp3,Admissions,Incident Report,3375,48000,2,2024-11-10,admin,93.25659860522073,Standard,0.002201504140728751
1394,rec_01394.aac,IT,Training,7148,22050,1,2024-12-18,dm,95.44512906622012,Standard,0.0019862375542849674
1395,rec_01395.m4a,ResLife,Interview,2110,44100,1,2024-09-15,ga,42.738359085320106,Standard,0.000958473312508559
1396,rec_01396.m4a,IT,Training,1732,44100,2,2024-12-27,staff,34.951525690236735,Standard,0.0007958637324552702
1397,rec_01397.m4a,Athletics,Training,2088,44100,1,2024-10-13,dm,52.3973344822711,Standard,0.001241128735011372
1398,rec_01398.flac,IT,Incident Report,854,44100,1,2024-10-27,ga,22.529662947752552,Infrequent,0.000309503548365745
1399,rec_01399.flac,ResLife,Interview,911,16000,1,2024-09-11,staff,7.416810227824109,Archive,5.973053326524947e-05
1400,rec_01400.mp3,Library,Interview,2094,48000,2,2024-10-04,staff,72.8095145820923,Infrequent,0.0010645160236626258
1401,rec_01401.flac,Admissions,Incident Report,1580,16000,2,2024-12-05,staff,12.890928989787433,Standard,0.0002762601241606321
1402,rec_01402.m4a,Athletics,Meeting,2489,22050,1,2024-10-09,dm,25.533269002410684,Standard,0.0005676174419917777
1403,rec_01403.flac,IT,Meeting,5420,44100,1,2024-12-23,staff,131.57693640119695,Standard,0.0031804440350111478
1404,rec_01404.flac,Library,Incident Report,2068,48000,1,2024-12-18,staff,69.78540957763614,Standard,0.0015537822312676256
1405,rec_01405.flac,IT,Front Desk Call,5787,16000,2,2024-11-03,dm,45.12946060916079,Infrequent,0.000619360286872874
1406,rec_01406.m4a,Library,Meeting,3119,44100,1,2024-10-23,ga,77.72058579166799,Standard,0.001747598996055593
1407,rec_01407.wav,Library,Interview,1076,16000,2,2024-09-21,staff,8.325559307663742,Standard,0.00020472505764099108
1408,rec_01408.aac,Admissions,Training,6003,16000,2,2024-09-24,ga,41.30918260031416,Standard,0.0009610638089524989
1409,rec_01409.aac,Library,Front Desk Call,1710,16000,1,2024-12-19,staff,14.81071704776686,Standard,0.00035082472385569496
1410,rec_01410.m4a,ResLife,Meeting,3732,44100,1,2024-12-10,dm,79.77057792816092,Infrequent,0.0009744089285154951
1411,rec_01411.m4a,Athletics,Front Desk Call,37,16000,2,2024-09-03,staff,0.2634560103210015,Standard,5.792946051161078e-06
1412,rec_01412.wav,HOUSING,Meeting,4248,48000,1,2024-11-01,staff,117.99289572151754,Standard,0.0027813357264575038
1413,rec_01413.m4a,Library,Incident Report,5155,16000,1,2024-12-28,staff,38.41702225106537,Standard,0.0008056244140218693
1414,rec_01414.m4a,Athletics,Interview,798,16000,2,2024-10-22,staff,6.05123939498859,Archive,5.023091298461309e-05
1415,rec_01415.flac,Housing,Front Desk Call,3195,16000,1,2024-11-13,staff,22.703157521831844,Infrequent,0.00033173073539659954
1416,rec_01416.m4a,IT,Incident Report,480,16000,1,2024-12-18,admin,3.370838627162499,Standard,7.966815318808595e-05
1417,rec_01417.wav,ResLife,Incident Report,4642,48000,1,2024-09-13,staff,142.94038774249472,Archive,0.0011738302521027422
1418,rec_01418.wav,ATHLETICS,Interview,6847,48000,1,2024-11-29,admin,182.65545413414088,Standard,0.0039181216751257774
1419,rec_01419.m4a,Housing,Interview,4913,48000,1,2024-11-03,staff,153.15472945408635,Standard,0.003179256687287666
1420,rec_01420.flac,Library,Training,2508,16000,2,2024-09-02,ga,17.28367396525106,Standard,0.0004222591817601355
1421,rec_01421.aac,IT,Meeting,4982,48000,1,2024-11-21,staff,138.5747202365399,Standard,0.0030638024000229865
1422,rec_01422.aac,LIBRARY,Front Desk Call,6821,16000,2,2024-12-25,admin,47.212547839575635,Archive,0.00040095663929944807
1423,rec_01423.m4a,Athletics,Interview,3907,16000,1,2024-11-19,staff,33.69775135628533,Archive,0.00027378054849330226
1424,rec_01424.wav,ResLife,Front Desk Call,2426,44100,2,2024-10-25,staff,62.24243043061078,Standard,0.0015186463376303688
1425,rec_01425.aac,IT,Training,1117,16000,1,2024-10-12,staff,9.995468274513735,Standard,0.00020319600230385166
1426,rec_01426.m4a,Housing,Front Desk Call,4610,16000,1,2024-09-22,staff,39.31862517143425,Standard,0.0009360680972687154
1427,rec_01427.aac,Housing,Incident Report,6883,48000,1,2024-11-19,staff,215.47982571867936,Archive,0.0017749776822884613
1428,rec_01428.flac,Admissions,Interview,4768,22050,1,2024-12-19,dm,54.09070806968685,Archive,0.00043059206060403117
1429,rec_01429.mp3,Athletics,Meeting,6594,44100,1,2024-09-30,staff,158.47734880010364,Standard,0.0033195252242235814
1430,rec_01430.m4a,Library,Training,661,22050,1,2024-10-21,ga,8.04816856946753,Archive,5.951744594717568e-05
1431,rec_01431.m4a,IT,Interview,869,16000,1,2024-11-30,staff,7.784100916161604,Standard,0.00018984668719524865
1432,rec_01432.mp3,Library,Incident Report,524,44100,2,2024-11-22,admin,11.674019627235786,Standard,0.00025642816380538517
1433,rec_01433.flac,IT,Training,6518,16000,1,2024-11-06,staff,57.085480990785996,Standard,0.0013469477823654444
1434,rec_01434.mp3,Library,Meeting,3188,16000,1,2024-11-30,staff,28.275228760464305,Infrequent,0.0004173259643864323
1435,rec_01435.flac,Library,Front Desk Call,4586,16000,2,2024-12-29,staff,40.713751333813484,Standard,0.0008647279648296355
1436,rec_01436.m4a,Housing,Training,929,22050,1,2024-09-24,staff,11.29746202704501,Standard,0.00023176786369550828
1437,rec_01437.m4a,Library,Incident Report,246,16000,1,2024-09-12,staff,1.9882022283164786,Standard,4.050762041722581e-05
1438,rec_01438.flac,Admissions,Interview,2140,16000,1,2024-12-28,ga,19.208318174058885,Standard,0.0004255158042512301
1439,rec_01439.wav,Admissions,Front Desk Call,5850,48000,1,2024-09-29,staff,178.09467460111972,Infrequent,0.0025559279630577216
1440,rec_01440.m4a,Library,Incident Report,1422,48000,2,2024-11-07,staff,48.11625656673597,Infrequent,0.0006872855550283139
1441,rec_01441.wav,ResLife,Incident Report,5969,44100,1,2024-12-12,staff,122.27386115672464,Standard,0.0027960640322442676
1442,rec_01442.wav,ResLife,Interview,2263,16000,2,2024-09-07,dm,16.292341205138147,Standard,0.0003295556506255328
1443,rec_01443.aac,IT,Training,5269,44100,1,2024-11-19,staff,123.63297536041466,Infrequent,0.0015816328327545313
1444,rec_01444.aac,Library,Interview,3290,44100,2,2024-11-04,staff,82.57391419023905,Standard,0.0017243355352277038
1445,rec_01445.flac,Library,Training,2316,44100,2,2024-11-12,ga,49.05268958939898,Standard,0.001026071190557434
1446,rec_01446.aac,Housing,Incident Report,2251,16000,1,2024-09-03,staff,19.270017127430595,Infrequent,0.00024061692498207978
1447,rec_01447.flac,Athletics,Interview,2132,16000,1,2024-11-19,staff,17.029765815317084,Standard,0.00034689274313326473
1448,rec_01448.wav,IT,Training,2425,22050,2,2024-12-27,staff,25.312848977810496,Infrequent,0.00034139777994607524
1449,rec_01449.mp3,IT,Incident Report,3648,16000,1,2024-12-07,admin,24.555854701132414,Standard,0.0005340673519711604
1450,rec_01450.mp3,IT,Incident Report,3506,48000,2,2024-11-19,staff,106.21440824952573,Standard,0.0023153198937100865
1451,rec_01451.flac,ResLife,Incident Report,4800,44100,1,2024-09-15,ga,123.36419549950202,Standard,0.002646621538759711
1452,rec_01452.wav,IT,Training,4920,44100,1,2024-10-16,staff,131.80271049169372,Standard,0.0031327529934387457
1453,rec_01453.flac,IT,Meeting,2775,48000,1,2024-10-10,staff,93.47580713813755,Infrequent,0.001206848923237932
1454,rec_01454.aac,Housing,Incident Report,316,44100,1,2024-12-05,dm,6.795296379369946,Standard,0.00014216185043173992
1455,rec_01455.wav,IT,Training,3868,16000,2,2024-11-15,dm,33.819704877767734,Standard,0.0007265609904982569
1456,rec_01456.aac,Athletics,Interview,7182,16000,1,2024-12-05,staff,50.321374728844255,Standard,0.001073530638164326
1457,rec_01457.flac,Housing,Interview,6581,48000,1,2024-10-15,dm,199.3019258442064,Standard,0.004339205140570922
1458,rec_01458.wav,ResLife,Incident Report,3110,16000,2,2024-11-24,staff,25.52618951284553,Archive,0.00019583490548404078
1459,rec_01459.m4a,Admissions,Front Desk Call,6672,16000,2,2024-10-15,ga,49.592201937208216,Standard,0.0010531780766405425
1460,rec_01460.mp3,Housing,Meeting,6646,44100,1,2024-09-29,dm,147.7721348738489,Standard,0.0034042538911215384
1461,rec_01461.flac,IT,Meeting,2649,48000,1,2024-10-16,admin,81.11835641064872,Standard,0.0016963176106651221
1462,rec_01462.wav,Library,Meeting,67,48000,2,2024-09-12,dm,2.3476792299592453,Standard,5.704599952676828e-05
1463,rec_01463.m4a,Library,Training,4047,44100,1,2024-12-16,dm,93.94789425380489,Infrequent,0.001363127062700915
1464,rec_01464.m4a,Library,Front Desk Call,428,44100,1,2024-12-12,ga,8.78960360883991,Standard,0.00019716586837890572
1465,rec_01465.m4a,Housing,Interview,5469,22050,1,2024-10-13,dm,61.317671658649566,Archive,0.0005042546767270886
1466,rec_01466.aac,Athletics,Front Desk Call,727,16000,1,2024-12-16,staff,5.826290889548821,Standard,0.0001233797668313204
1467,rec_01467.aac,ResLife,Meeting,1235,44100,1,2024-10-07,dm,29.300259568041344,Standard,0.0006306496265762494
1468,rec_01468.wav,Housing,Interview,6573,16000,2,2024-10-12,staff,58.37595190222339,Standard,0.0014182777279876351
1469,rec_01469.flac,ResLife,Meeting,4108,44100,1,2024-09-19,dm,96.52869476828887,Standard,0.002156733016809232
1470,rec_01470.wav,Library,Incident Report,2975,16000,2,2024-10-17,admin,25.266984533076158,Standard,0.0005948389954200466
1471,rec_01471.wav,Library,Incident Report,958,16000,2,2024-10-29,dm,8.046184174987241,Archive,6.720395642189553e-05
1472,rec_01472.m4a,IT,Front Desk Call,6096,48000,1,2024-10-19,ga,188.57215992575135,Standard,0.004406402172181079
1473,rec_01473.aac,Housing,Interview,3605,16000,1,2024-12-19,staff,27.480320360111257,Standard,0.0006114196803703202
1474,rec_01474.m4a,Library,Front Desk Call,5005,44100,1,2024-10-04,staff,115.89830879464098,Standard,0.0025404269856081118
1475,rec_01475.m4a,Library,Front Desk Call,351,16000,1,2024-11-08,staff,2.429156632690664,Standard,4.976036350479564e-05
1476,rec_01476.flac,ResLife,Training,645,48000,1,2024-12-22,staff,17.65562445077596,Infrequent,0.0002552887713763398
1477,rec_01477.m4a,IT,Training,4993,16000,1,2024-10-14,staff,34.492926337298904,Infrequent,0.0004827683944130952
1478,rec_01478.m4a,ResLife,Front Desk Call,2613,44100,1,2024-11-03,staff,54.45480743099103,Standard,0.0011161565965789203
1479,rec_01479.flac,Admissions,Incident Report,5561,48000,2,2024-12-16,staff,151.99346118936694,Infrequent,0.002185158037747539
1480,rec_01480.wav,ResLife,Incident Report,2396,16000,2,2024-11-25,dm,18.135690003560033,Standard,0.00038981041213513595
1481,rec_01481.aac,IT,Front Desk Call,1990,16000,2,2024-11-21,dm,13.907836457205478,Standard,0.00033431374644047517
1482,rec_01482.mp3,IT,Training,3270,16000,1,2024-11-12,dm,29.209207803904107,Standard,0.0006100912647215409
1483,rec_01483.m4a,IT,Incident Report,808,16000,1,2024-09-30,dm,6.135268337569777,Standard,0.00012463321096640482
1484,rec_01484.aac,Housing,Meeting,5431,44100,2,2024-09-11,ga,108.37037641387056,Standard,0.0026086946829954557
1485,rec_01485.flac,IT,Front Desk Call,4487,44100,1,2024-10-11,dm,110.22957216855528,Standard,0.0026686407747450016
1486,rec_01486.flac,Library,Meeting,615,48000,1,2024-09-09,staff,20.460091118034867,Infrequent,0.0002753567608742494
1487,rec_01487.aac,Housing,Meeting,6708,44100,2,2024-11-08,staff,178.34987084986022,Standard,0.004336953705749609
1488,rec_01488.wav,Athletics,Training,6670,44100,1,2024-09-18,staff,144.3501968759715,Standard,0.0029760113853448764
1489,rec_01489.m4a,Athletics,Meeting,5018,16000,1,2024-11-10,staff,37.06184813004693,Standard,0.000774186684236106
1490,rec_01490.aac,ResLife,Front Desk Call,3439,16000,1,2024-10-30,ga,28.868636406480302,Standard,0.0007094941933551477
1491,rec_01491.mp3,ResLife,Incident Report,3318,48000,1,2024-12-29,staff,107.59847986392741,Infrequent,0.001577531925505213
1492,rec_01492.mp3,IT,Incident Report,2643,48000,1,2024-11-15,ga,85.68538098491153,Infrequent,0.0011997170990488166
1493,rec_01493.aac,Admissions,Training,4335,22050,1,2024-12-24,staff,57.4240332943993,Standard,0.0012472076270736827
1494,rec_01494.flac,Admissions,Training,5027,44100,2,2024-12-29,staff,135.36701305674538,Standard,0.0031705681265336446
1495,rec_01495.mp3,Athletics,Incident Report,6218,44100,2,2024-09-28,ga,124.24649672823719,Standard,0.0025117963299315918
1496,rec_01496.wav,ResLife,Meeting,2001,16000,2,2024-12-18,dm,15.106410164189272,Archive,0.0001153009515984186
1497,rec_01497.m4a,Library,Front Desk Call,5748,16000,2,2024-10-31,admin,50.88141660485677,Infrequent,0.0007339984646692161
1498,rec_01498.aac,Library,Training,5134,44100,1,2024-11-28,staff,102.92789079092034,Standard,0.0021863588637092445
1499,rec_01499.m4a,ResLife,Training,4707,48000,1,2024-10-17,admin,139.98381684302348,Standard,0.0029106920324516207
1500,rec_01500.wav,ADMISSIONS,Interview,3003,48000,2,2024-10-17,staff,101.28534210183597,Standard,0.002270972087445961
